Genome ID,species,Label,Genome Name,Host Name,Isolation Source,Isolation Comments,Genome Quality,Collection Date,Date Inserted,Other Clinical,Host Health,Disease,Comments
84025.5,Clostridium haemolyticum,HP,Clostridium haemolyticum strain KFSHRC_CH1,"Human, Homo sapiens",Blood/Whole blood,isolated from a clinical sample,Good,2014,2017-03-20 07:58:39.139000+00:00,"host_disease_outcome:Fever, right hip pain and relapse of ALL",Osteomyelitis,,We use next generation sequencing technology to identify a bacteria isolated from a clinical sample. The isolated bacteria is Clostridium haemolyticum and here we report the assembled sequence of its genome.;many frameshifted proteins
83655.14,Leclercia adecarboxylata,HP,Leclercia adecarboxylata strain I1,"Human, Homo sapiens",subcutaneous biopsy,,Good,2014-10-01,2017-03-20 08:02:35.689000+00:00,host_disease_outcome:Favorable,crushing trauma,,First description of NDM-1 producing L.adecarboxylata in Spain
547163.10,Mycobacterium vulneris,HP,Mycobacterium vulneris strain ICS2043,"Human, Homo sapiens",Sputum,,Good,21-Jun-2010,2016-09-11 14:27:04.395000+00:00,,,,"The objective of the proposed analysis is to characterize NTM strains representing geographically diverse TB-endemic areas with high NTM prevalence. The availability of these well-characterized strains will help researchers better understand the NTM/TB disease dynamic and the impact of NTMs on TB vaccine trial results, particularly on a candidate vaccine’s immunogenicity and protective efficacy."
223967.5,Methylorubrum populi,HP,Methylobacterium populi strain CD11_7,"Human, Homo sapiens",duodenal mucosa of Celiac disease patient,,Good,23-Jan-15,2016-07-04 23:43:06.959000+00:00,,,,"Cells are aerobic, Gram-negative, asporogenous rods,Colonies are pink to red.Cells are motile by one single polar or lateral flagellum"
1503053.3,Burkholderia singularis,HP,Burkholderia singularis strain LMG 28154,"Human, Homo sapiens",Cystic fibrosis lung,isolate from a patient with cystic fibrosis,Good,2003,2017-09-29 14:24:34.202000+00:00,host_health_state:diseased,cystic fibrosis,,Burkholderia sp. strain LMG 28154 is an unusual isolate from a patient with cystic fibrosis. This genome project will address the unusual features of this strain.
636.16,Edwardsiella tarda,HP,Edwardsiella tarda strain FDAARGOS_370,"Human, Homo sapiens",blood,,Good,24-Jun-2014,2017-11-24 15:30:14.147000+00:00,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally: •Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. •Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and Pac Biosequencing platforms at the Institute for Genome Sciences disclaimer icon at the University of Maryland (UMD-IGS). •Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases. The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available."
722731.4,Mycobacterium shigaense,HP,Mycobacterium shigaense strain UN-152,"Human, Homo sapiens",skin,,Good,2016,2018-05-26 05:52:27.793000+00:00,,nontuberculous mycobacterial infection,,Draft genome sequence of Mycobacterium shigaense sp. nov.
357233.19,Siccibacter turicensis,HP,Siccibacter turicensis strain 6100069499-17,"Human, Homo sapiens",labial angle of a patient with cheilitis angularis,recovered from the labial angle of a patient with cheilitis angularis,Good,2017-04,2018-05-26 07:59:32.780000+00:00,,cheilitis angularis,,"Nonpathogenic Siccibacter turicensis is closely related to the food-associated pathogenic genus Cronobacter and has previously been detected in fruit powders, formula, spices and herbs. Here we report on the first clinical isolate of Siccibacter turicensis, recovered from the labial angle of a patient with cheilitis angularis."
648.107,Aeromonas caviae,HP,Aeromonas caviae strain KLMC4 strain R0006_KLMC4,"Human, Homo sapiens",stool,"isolated from stool to be Vibrio cholerae, and warranted the conclusion ""presumptive cholera""",Good,2015-09-08,2018-05-29 17:05:58.813000+00:00,host_health_state:diseased,,,"We report two cases with clinically mild cholera-like symptoms, at a time when a cholera outbreak was unfolding in other regions of the country (Tanzania). Initial microbiological testing determined colonies isolated from stool to be Vibrio cholerae, and warranted the conclusion ""presumptive cholera"". Whole genome sequencing established the presence of Aeromonas caviae rather than V. cholerae. The co-existence of Aeromonas species with V. cholerae in cholera-endemic regions suggests the possibility that a proportion of suspected cholera cases may be Aeromonas infections."
123841.6,Helicobacter canadensis,HP,Helicobacter canadensis strain 123841_4,"Human, Homo sapiens",feces,is from wild felines and H. cetorum from marine mammals was also identified,Good,1998,2018-05-30 11:12:20.615000+00:00,,,,"Since the discovery of the human pathogen Helicobacter pylori, various other Helicobacter species have been identified in the stomach of domesticated and wild mammals. To better understand the evolutionary history of these ecologically similar but genetically distinct species, we analysed 107 gastric Helicobacter genomes and included 55 enterohepatic Helicobacter genomes for comparison purposes. An admixture analysis supported the presence of an ecological barrier, preventing the genetic exchange between the gastric and enterohepatic Helicobacter species, and unravelled many gene flow events within and across species residing in the stomach. As pets can be colonized by multiple gastric Helicobacter species, the genetic exchange between the canine and feline strains was evident, with H. heilmannii and H. bizzozeronii showing the highest interspecies recombination. An admixture between H. pylori (in particular, the ancestral African strains), H. acinonychis from wild felines and H. cetorum from marine mammals was also identified. Because these latter species do not share the same host, this phenomenon is most likely a remaining signal of shared ancestry. A reconstruction of the time of divergence of the gastric Helicobacter spp. revealed that the domestic animal-related Helicobacter species evolved in parallel with H. pylori and its two closest relatives (H. acinonychis and H. cetorum), rather than together."
95150.4,Helicobacter rappini,HP,Helicobacter rappini strain 95150_3,"Human, Homo sapiens",feces,is from wild felines and H. cetorum from marine mammals was also identified,Good,2000,2018-05-30 11:14:38.860000+00:00,host_health_state:diseased,,,"Since the discovery of the human pathogen Helicobacter pylori, various other Helicobacter species have been identified in the stomach of domesticated and wild mammals. To better understand the evolutionary history of these ecologically similar but genetically distinct species, we analysed 107 gastric Helicobacter genomes and included 55 enterohepatic Helicobacter genomes for comparison purposes. An admixture analysis supported the presence of an ecological barrier, preventing the genetic exchange between the gastric and enterohepatic Helicobacter species, and unravelled many gene flow events within and across species residing in the stomach. As pets can be colonized by multiple gastric Helicobacter species, the genetic exchange between the canine and feline strains was evident, with H. heilmannii and H. bizzozeronii showing the highest interspecies recombination. An admixture between H. pylori (in particular, the ancestral African strains), H. acinonychis from wild felines and H. cetorum from marine mammals was also identified. Because these latter species do not share the same host, this phenomenon is most likely a remaining signal of shared ancestry. A reconstruction of the time of divergence of the gastric Helicobacter spp. revealed that the domestic animal-related Helicobacter species evolved in parallel with H. pylori and its two closest relatives (H. acinonychis and H. cetorum), rather than together."
56877.33,Helicobacter bizzozeronii,HP,Helicobacter bizzozeronii strain R53,"Human, Homo sapiens",gastric mucosa,is from wild felines and H. cetorum from marine mammals was also identified,Good,1992,2018-05-30 11:22:25.650000+00:00,,,,"Since the discovery of the human pathogen Helicobacter pylori, various other Helicobacter species have been identified in the stomach of domesticated and wild mammals. To better understand the evolutionary history of these ecologically similar but genetically distinct species, we analysed 107 gastric Helicobacter genomes and included 55 enterohepatic Helicobacter genomes for comparison purposes. An admixture analysis supported the presence of an ecological barrier, preventing the genetic exchange between the gastric and enterohepatic Helicobacter species, and unravelled many gene flow events within and across species residing in the stomach. As pets can be colonized by multiple gastric Helicobacter species, the genetic exchange between the canine and feline strains was evident, with H. heilmannii and H. bizzozeronii showing the highest interspecies recombination. An admixture between H. pylori (in particular, the ancestral African strains), H. acinonychis from wild felines and H. cetorum from marine mammals was also identified. Because these latter species do not share the same host, this phenomenon is most likely a remaining signal of shared ancestry. A reconstruction of the time of divergence of the gastric Helicobacter spp. revealed that the domestic animal-related Helicobacter species evolved in parallel with H. pylori and its two closest relatives (H. acinonychis and H. cetorum), rather than together."
739.9,Aggregatibacter segnis,HP,Aggregatibacter segnis strain PN_450,"Human, Homo sapiens",blood,"isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp",Good,2000,2018-05-30 13:48:57.760000+00:00,,,,"Characterisation of Aggregatibacter species isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp. nov"
732.130,Aggregatibacter aphrophilus,HP,Aggregatibacter aphrophilus strain PN_517,"Human, Homo sapiens","Wound, finger","isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp",Good,1993,2018-05-30 13:51:47.155000+00:00,,,,"Characterisation of Aggregatibacter species isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp. nov"
2025884.3,Aggregatibacter kilianii,HP,Aggregatibacter sp. PN_528,"Human, Homo sapiens",Abdominal abscess,"isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp",Good,2009,2018-05-30 13:50:04.226000+00:00,,,,"Characterisation of Aggregatibacter species isolated from human clinical specimens by phenotype, matrix-assisted laser-desorption/ionization time-of-flight mass spectrometry and whole genome sequencing, and description of Aggregatibacter kilianii sp. nov"
